	tweet_textual_content	len	ID	Date	Source	Likes	RTs
0	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952098256764929	Tue Jun 18 11:59:12 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
1	RT @antosgv: estaba pensando que nunca vimos a harry potter estudiando matemática capaz te corria dementores pero no te despejaba una x	135	1140952071425970176	Tue Jun 18 11:59:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	307
2	damn nyesal tengok vans harry potter tu. haish.	47	1140952175629127681	Tue Jun 18 11:59:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
3	"RT @AnisAgris: Waarom sta Harry Potter eigenlijk nog ni op Netflix? 

Ik wil marathons houden en heel de dag stiekem uit het raam kijken op…"	140	1140951568038211584	Tue Jun 18 11:57:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4
4	defalarca harry potter izleyebilirim	36	1140951563952951296	Tue Jun 18 11:57:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	0
5	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140952218251726848	Tue Jun 18 11:59:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	477
6	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140951795591778304	Tue Jun 18 11:58:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
7	RT @AksharPathak: It's ridiculous that Shahrukh Khan is dubbing for The Lion King. I mean, come on Mufasa is clearly a lion, and Rahul is a…	140	1140951558479237120	Tue Jun 18 11:57:04 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	529
8	"@3ziiznho The Godfather 
TLOTR
Harry Potter"	43	1140951806039773184	Tue Jun 18 11:58:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
9	"RT @kitsnit: harry potter e as relíquias da morte

cansada de procurar por coisas que eu não faço ideia do que são https://t.co/9BxnGorjO4"	138	1140951501239672832	Tue Jun 18 11:56:50 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	36
10	eu amo muito Harry Potter mano hahahah	38	1140951506725871621	Tue Jun 18 11:56:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
11	RT @B_au68: Als ich mir gewünscht habe, dass die reale Welt so sein soll, wie die von Harry Potter, dachte ich dabei an Magie und den ganze…	140	1140952177197928449	Tue Jun 18 11:59:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2241
12	RT @antosgv: estaba pensando que nunca vimos a harry potter estudiando matemática capaz te corria dementores pero no te despejaba una x	135	1140952124626481152	Tue Jun 18 11:59:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	307
13	RT @nachdermas: it should be illegal to like harry potter after the age of 18. smoke a fucking cigarette	104	1140951801723871232	Tue Jun 18 11:58:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6942
14	"RT @askmenfess: [askmf] Kalian lebih suka harry potter atau lord of the ring?

Kalo aku : https://t.co/3OxzBuhbm7"	113	1140951619737010177	Tue Jun 18 11:57:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	252
15	RT @MikeWu36: @hotbloodedeq These three are *definitely* Ed, Shenzi, and Banzai, respectively, from The Lion King. https://t.co/fIxwNP9tGx	138	1140952122755670016	Tue Jun 18 11:59:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
16	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140952162056527872	Tue Jun 18 11:59:27 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1638
17	RT @estoumuytriste: queria uma nimbus 3000 do harry potter pra voa bem longe daqui	82	1140952142372626432	Tue Jun 18 11:59:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2842
18	"RT @debrisumule: this is so good!
Billie Eilish - Bad Guy x Harry potter 🔥 https://t.co/eK2kkEwoon"	98	1140951859290497024	Tue Jun 18 11:58:15 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	528
19	"RT @ToysrusFrance: Oyé oyé moldus ! 🎁🎁🎁
 
Tentez de remporter une des 15 figurines POP Harry Potter mises en jeu ! 
Pour participer : RT +…"	139	1140952069265924096	Tue Jun 18 11:59:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	190
20	RT @estoumuytriste: queria uma nimbus 3000 do harry potter pra voa bem longe daqui	82	1140951513067663362	Tue Jun 18 11:56:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2842
21	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951515697274883	Tue Jun 18 11:56:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8944
22	RT @Tobipeter8: It would be so cool if the Migos could voice the 3 hyenas in Lion King	86	1140951553077125122	Tue Jun 18 11:57:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3
23	The Lion King! https://t.co/n2I4RhXux7	38	1140951513088561152	Tue Jun 18 11:56:53 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
24	"RT @debrisumule: this is so good!
Billie Eilish - Bad Guy x Harry potter 🔥 https://t.co/eK2kkEwoon"	98	1140951890638725120	Tue Jun 18 11:58:23 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	528
25	RT @CASSOBLVCK: @ajceezus @locccaine “Harry Potter book nigga” 💀💀💀💀 I love this video	85	1140951517731536896	Tue Jun 18 11:56:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2
26	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951799047716865	Tue Jun 18 11:58:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
27	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951900201869312	Tue Jun 18 11:58:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
28	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952177860435968	Tue Jun 18 11:59:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8944
29	"RT @EiProfeta: Hace 15 años se estrenaba en cines ""Harry Potter y el prisionero de Azkaban"" en España. https://t.co/6nkLpdka88"	126	1140951683473825792	Tue Jun 18 11:57:33 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	688
30	RT @askmenfess: [Askmf] Harry Potter x Billie Eillish  https://t.co/4CSwYNbOSi	78	1140951874146713601	Tue Jun 18 11:58:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	341
31	"RT @1msrkian1__: PRESENTING :

SHAH RUKH KHAN AS MUFASA THE LION KING !!

&amp;

RAJEEV BHATIYA AS PUMBAA THE CANADIAN BHAGODA !!

 ""HAKUNA MAT…"	144	1140951651513057285	Tue Jun 18 11:57:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24
32	"RT @LOVE_FICTION: The number of works posted on AO3 (‘19/6/18)
Harry Potter 204,102
The Avengers (Marvel) 125,675
Sherlock 110,819
Attack o…"	140	1140951978312228864	Tue Jun 18 11:58:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3
33	zaten sadwce harry potter izliyorum bide family guy o kadar	59	1140951577458610176	Tue Jun 18 11:57:08 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
34	RT @nah_im_abdulla: Lion King is a rip off of Kimba The White Lion, where Kimba = Simba. You know who else is white? Aryans. Like Aryan Kha…	140	1140951572920225792	Tue Jun 18 11:57:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	13
35	"RT @gavinfeng97: The Eight Hundred - $120-140M (July.5-7)
The Lion King - $55-75M (July.12-14)
2.0 - $6-8M (July.12-14)
Fate/stay night Hea…"	140	1140951594671865856	Tue Jun 18 11:57:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	11
36	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952156922470400	Tue Jun 18 11:59:26 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
37	RT @westbIood: hot take: percy jackson is better than harry potter	66	1140951824020602880	Tue Jun 18 11:58:07 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	111
38	"RT @kitsnit: harry potter e as relíquias da morte

cansada de procurar por coisas que eu não faço ideia do que são https://t.co/9BxnGorjO4"	138	1140951753397084160	Tue Jun 18 11:57:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	36
39	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952172571574278	Tue Jun 18 11:59:30 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8944
40	RT @SrElfoDobby: Deixando os memes de lado e falando sério... Netflix, cadê Harry Potter?	89	1140951691027722240	Tue Jun 18 11:57:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	29
41	RT @antosgv: estaba pensando que nunca vimos a harry potter estudiando matemática capaz te corria dementores pero no te despejaba una x	135	1140951541194665985	Tue Jun 18 11:56:59 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	307
42	"RT @Synapsid: people who consider themselves ""Nerds"" or something cuz they like Star Wars or Harry Potter at this stage of the game baffle…"	139	1140951527361789953	Tue Jun 18 11:56:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
43	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140951958087450625	Tue Jun 18 11:58:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	477
44	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140951677186510849	Tue Jun 18 11:57:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	477
45	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140951743985045504	Tue Jun 18 11:57:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
46	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951620907352065	Tue Jun 18 11:57:18 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
47	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951551130791936	Tue Jun 18 11:57:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21950
48	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951602737700864	Tue Jun 18 11:57:14 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
49	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140952124899172353	Tue Jun 18 11:59:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
50	"RT @ToysrusFrance: Oyé oyé moldus ! 🎁🎁🎁
 
Tentez de remporter une des 15 figurines POP Harry Potter mises en jeu ! 
Pour participer : RT +…"	139	1140951784619425798	Tue Jun 18 11:57:57 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	190
51	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951791862988801	Tue Jun 18 11:57:59 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
52	"RT @ToysrusFrance: Oyé oyé moldus ! 🎁🎁🎁
 
Tentez de remporter une des 15 figurines POP Harry Potter mises en jeu ! 
Pour participer : RT +…"	139	1140951749781577733	Tue Jun 18 11:57:49 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	190
53	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951500597841921	Tue Jun 18 11:56:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21950
54	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951967818272774	Tue Jun 18 11:58:41 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
55	RT @chalfoys: half blood prince, order of the phoenix, and the prisoner of azkaban knowing they’re the best harry potter books  https://t.c…	140	1140952067676225542	Tue Jun 18 11:59:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	423
56	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951832975400961	Tue Jun 18 11:58:09 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21950
57	@bookswithchloe If you had to throw out one Harry Potter book witch one would it be?? (Philosopher Stone, Chamber o… https://t.co/OO0dyICAH7	140	1140951757310308352	Tue Jun 18 11:57:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
58	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951770715361281	Tue Jun 18 11:57:54 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
59	RT @Tobipeter8: It would be so cool if the Migos could voice the 3 hyenas in Lion King	86	1140951859613569024	Tue Jun 18 11:58:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3
60	"RT @EiProfeta: Hace 15 años se estrenaba en cines ""Harry Potter y el prisionero de Azkaban"" en España. https://t.co/6nkLpdka88"	126	1140951944183386112	Tue Jun 18 11:58:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	688
61	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951648941903874	Tue Jun 18 11:57:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	21950
62	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951696576663552	Tue Jun 18 11:57:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21950
63	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140952010042175488	Tue Jun 18 11:58:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	477
64	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951898830172161	Tue Jun 18 11:58:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
65	"RT @filmdenkare: ""Zamanını engel aramakla geçirme, belki de hiç engel yoktur."" (Harry Potter) https://t.co/D3GSQ7SLpv"	117	1140951553978896384	Tue Jun 18 11:57:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	142
66	I wonder if the lion king is going to be like homeward bound...	63	1140951940882259968	Tue Jun 18 11:58:35 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
67	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951998210150405	Tue Jun 18 11:58:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3012
68	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951671851429888	Tue Jun 18 11:57:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	21950
69	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951897324441601	Tue Jun 18 11:58:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8944
70	RT @tytheanimator: Want your mind blown? Google Scar and Mufasa’s dad. Just found out Disney released a book after the lion king titled “A…	139	1140951641253765121	Tue Jun 18 11:57:23 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	3012
71	"RT @aaqibrk: The Lion King deserves the King. 

""Din aur raat logon ke hote hain. Sheron ka zamaana hota hai"" @iamsrk ♥️🦁 https://t.co/Fy97…"	140	1140951500413267971	Tue Jun 18 11:56:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	101
72	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951622559793152	Tue Jun 18 11:57:19 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	21950
73	I’ve taken to listening to Stephen Fry’s reading of the Harry Potter books while I sort my bibliographic references… https://t.co/gqWl0AeFWx	140	1140952205119242245	Tue Jun 18 11:59:38 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
74	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140951866282393605	Tue Jun 18 11:58:17 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21950
75	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140951929461383168	Tue Jun 18 11:58:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
76	"RT @marveuloki: Harry Potter x Billie Eillish?

sure, why not https://t.co/VnlHuMiW7z"	85	1140952222332682240	Tue Jun 18 11:59:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	21950
77	@fadhilahhhay Hahahhaha thank you sis. Still cant beat your Harry Potter's poem 😆😆	82	1140951869163835394	Tue Jun 18 11:58:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
78	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140952189608710144	Tue Jun 18 11:59:34 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	477
79	RT @askmenfess: [Askmf] Harry Potter x Billie Eillish  https://t.co/4CSwYNbOSi	78	1140951622471712768	Tue Jun 18 11:57:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	341
80	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952148349341696	Tue Jun 18 11:59:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8944
81	RT @nachdermas: it should be illegal to like harry potter after the age of 18. smoke a fucking cigarette	104	1140952098311475207	Tue Jun 18 11:59:12 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6942
82	"RT @debrisumule: this is so good!
Billie Eilish - Bad Guy x Harry potter 🔥 https://t.co/eK2kkEwoon"	98	1140951670362386432	Tue Jun 18 11:57:30 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	528
83	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140951619766562816	Tue Jun 18 11:57:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
84	RT @antosgv: estaba pensando que nunca vimos a harry potter estudiando matemática capaz te corria dementores pero no te despejaba una x	135	1140952054032162817	Tue Jun 18 11:59:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	307
85	"RT @debrisumule: this is so good!
Billie Eilish - Bad Guy x Harry potter 🔥 https://t.co/eK2kkEwoon"	98	1140952109724004354	Tue Jun 18 11:59:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	528
86	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951776327192578	Tue Jun 18 11:57:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
87	@askmenfess Harry potter nya dong :(	36	1140952178187616257	Tue Jun 18 11:59:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
88	RT @estoumuytriste: queria uma nimbus 3000 do harry potter pra voa bem longe daqui	82	1140951969667932160	Tue Jun 18 11:58:42 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2842
89	"Waarom sta Harry Potter eigenlijk nog ni op Netflix? 

Ik wil marathons houden en heel de dag stiekem uit het raam… https://t.co/ARxKhYeYUS"	139	1140951542364721152	Tue Jun 18 11:57:00 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	2	4
90	@ProfessorDum Harry Potter e a Ordem da Fênix,  na cena da fúria de Harry na sua sala professor.  É como eu me sint… https://t.co/9oeZwPBHYm	140	1140951634211680256	Tue Jun 18 11:57:22 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	0
91	"RT @kitsnit: harry potter e as relíquias da morte

cansada de procurar por coisas que eu não faço ideia do que são https://t.co/9BxnGorjO4"	138	1140951597658333189	Tue Jun 18 11:57:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	36
92	RT @AlcesterAcademy: An Amazing day at the Warner Bros Harry Potter Studio Tour London with year 7 https://t.co/V6c2djNsXz	122	1140951687303241730	Tue Jun 18 11:57:34 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2
93	RT @estoumuytriste: queria uma nimbus 3000 do harry potter pra voa bem longe daqui	82	1140951895663685633	Tue Jun 18 11:58:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2842
94	RT @The_KingIsReal: Unpopular Opinion: Percy Jackson had so much potential. It was supposed to be a Harry Potter caliber film franchise. I…	139	1140951543132430338	Tue Jun 18 11:57:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	477
95	"RT @cacocardassi: O melhor filme de Harry Potter/ O melhor livro de Harry Potter 

Discorda? Pois discorde na sua casa. https://t.co/RwV3S6…"	140	1140951699579973632	Tue Jun 18 11:57:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	652
96	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140952124198666241	Tue Jun 18 11:59:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1638
97	"RT @minsugacheonye: Harry Potter y el misterio de que le dijo Jungkook a Hoseok para que reaccionara así 

 https://t.co/1ZREgz4FB0"	131	1140952170289860608	Tue Jun 18 11:59:29 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	1638
98	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140951760737132544	Tue Jun 18 11:57:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8944
99	"Lmao, Lion King is Game of Thrones for kids. 

#gameofjokes https://t.co/RLaRbeLo0q"	83	1140952302381088768	Tue Jun 18 12:00:01 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	1	0
100	De donde comprais ropa de Harry Potter? — quien hace eso? https://t.co/OjOw96TIQ6	81	1140952885343244288	Tue Jun 18 12:02:20 +0000 2019	"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>"	0	0
101	"RT @_Snape_: Harry Potter x Billie Eilish?

Sure, why not
https://t.co/H7RmW2JUIX"	81	1140952423558574080	Tue Jun 18 12:00:30 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8945
